Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code,
"W56KGY20F0035","W56KGY17D0005","P00015","1","DO Delivery Order","$12,289,394.78","Jun 2, 2022","Mar 30, 2020","2100","DEPT OF THE ARMY","W6QK ACC-APG","P","5840","RADAR EQUIPMENT, EXCEPT AIRBORNE","334511","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING","LIVERPOOL","NY","130886062","NONE","NONE OF THE ABOVE","H11HD5VHGHN3","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","03538",
"W56KGY21F0006","W56KGY17D0005","P00007","1","DO Delivery Order","$10,533,806.04","Mar 31, 2022","Aug 6, 2020","2100","DEPT OF THE ARMY","W6QK ACC-APG","P","5840","RADAR EQUIPMENT, EXCEPT AIRBORNE","334511","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING","LIVERPOOL","NY","130886062","NONE","NONE OF THE ABOVE","H11HD5VHGHN3","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","03538",
"W58RGZ22F0130","W52P1J17D0043","P00001","1","DO Delivery Order","$12,388,897.37","Jun 24, 2022","Nov 1, 2021","2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","2995","MISCELLANEOUS ENGINE ACCESSORIES, AIRCRAFT","336411","AIRCRAFT MANUFACTURING","ORLANDO","FL","328198907","NONE","NONE OF THE ABOVE","H7PNSVNN5827","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","04939",
"80AFRC18C0018",,"P00055","0","DCA Definitive Contract","$13,266,000.00","Jul 22, 2022",,"8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NASA ARMSTRONG FLIGHT RESEARCH CNTR","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","PALMDALE","CA","935990001","NONE","NONE OF THE ABOVE","LXKGXB75YKY6","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","0L1E5",
"80JSC019C0012",,"P00071",0,"IDC Indefinite Delivery Contract","$27,000,000.00","Jan 12, 2022",,"8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NASA JOHNSON SPACE CENTER","P","1555","SPACE VEHICLES","541715","RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)","LITTLETON","CO","801258504","NONE","NONE OF THE ABOVE","FYHNA5WC8XD7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","04236",
"FA820523F0501","FA820518D0001","P00001","0","DO Delivery Order","$41,277,009.20","Dec 28, 2022","Jun 18, 2020","5700","DEPT OF THE AIR FORCE","FA8205  AFLCMC WAUKH","S","J016","MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","JSQTW5L2SSM1","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"FA823222F1134","FA823222D0004","0","14","DO Delivery Order","$10,035,766.20","Mar 31, 2022","Nov 2, 2021","5700","DEPT OF THE AIR FORCE","FA8232  AFLCMC WWMK","S","R499","SUPPORT- PROFESSIONAL: OTHER","811219","OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"FA850422F0014","FA850422D0001","0","0","DO Delivery Order","$97,023,138.44","Jan 31, 2022","Jan 31, 2022","5700","DEPT OF THE AIR FORCE","FA8504  AFLCMC WLNKA","S","J015","MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS","541330","ENGINEERING SERVICES","MARIETTA","GA","300630001","E, S","EMPLOYMENT ELIGIBILITY VERIFICATION (52.222-54), SERVICE CONTRACT INVENTORY (FAR 4.17)","SJDEB3MKJEW5","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","98897",
"FA852822F0044","FA852819D0015","P00002","0","DO Delivery Order","$68,900,000.00","Jun 8, 2022","Aug 5, 2021","5700","DEPT OF THE AIR FORCE","FA8528  AFLCMC WIKA","S","R425","SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL","336411","AIRCRAFT MANUFACTURING","PALMDALE","CA","935990001","NONE","NONE OF THE ABOVE","LXKGXB75YKY6","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","0L1E5",
"FA855323F0005","FA855321D0001","0","0","DO Delivery Order","$13,865,388.70","Dec 22, 2022","Jul 21, 2022","5700","DEPT OF THE AIR FORCE","FA8553  AFLCMC WLNKB","S","R706","SUPPORT- MANAGEMENT: LOGISTICS SUPPORT","336412","AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING","MARIETTA","GA","300630001","NONE","NONE OF THE ABOVE","SJDEB3MKJEW5","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","98897",
"FA861118F0022","FA861113D2850","P00075","6","DO Delivery Order","$11,600,000.00","Jun 7, 2022",,"5700","DEPT OF THE AIR FORCE","FA8611 AFLCMC WAUK F22","S","AD93","R&D- DEFENSE OTHER: OTHER (ADVANCED DEVELOPMENT)","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"FA861122F0004","FA861122D0001","P00010","0","DO Delivery Order","$20,520,782.76","Jul 21, 2022","Mar 8, 2021","5700","DEPT OF THE AIR FORCE","FA8611 AFLCMC WAUK F22","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"FA862118F6251","FA862115D6276","P00058","6","DO Delivery Order","$47,436,114.00","Jun 10, 2022",,"5700","DEPT OF THE AIR FORCE","FA8621 AFLCMC WNSK SIMS","S","J069","MAINT/REPAIR/REBUILD OF EQUIPMENT- TRAINING AIDS AND DEVICES","336413","OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING","ORLANDO","FL","328255002","NONE","NONE OF THE ABOVE","KDT2YLB34NT6","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","16331",
"FA862520F7031","FA862516D6458","P00013","16","DO Delivery Order","$15,969,322.50","Jul 20, 2022","Feb 28, 2019","5700","DEPT OF THE AIR FORCE","FA8625  AFLCMC WLNK C130","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","MARIETTA","GA","300630001","NONE","NONE OF THE ABOVE","SJDEB3MKJEW5","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","98897",
"FA862523F3030","FA862520D3000","0","16","DO Delivery Order","$25,641,186.64","Dec 20, 2022","Aug 23, 2022","5700","DEPT OF THE AIR FORCE","FA8625  AFLCMC WLNK C130","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","MARIETTA","GA","300630001","NONE","NONE OF THE ABOVE","SJDEB3MKJEW5","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","98897",
"FA868118C0021",,"P00061","4","DCA Definitive Contract","$17,940,693.00","Jul 21, 2022","Aug 1, 2018","5700","DEPT OF THE AIR FORCE","FA8656 AFLCMC EBX","S","AC25","NATIONAL DEFENSE R&D SVCS; ATOMIC ENERGY DEFENSE ACTIVITIES; R&D FACILITIES & MAJ EQUIP","541715","RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)","ORLANDO","FL","328198907","NONE","NONE OF THE ABOVE","H7PNSVNN5827","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","04939",
"FA868221C0001",,"P00018","0","DCA Definitive Contract","$43,641,941.00","Jun 16, 2022","May 27, 2020","5700","DEPT OF THE AIR FORCE","FA8682  AFLCMC EBJK","P","1425","GUIDED MISSILE SYSTEMS, COMPLETE","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","ORLANDO","FL","328198907","NONE","NONE OF THE ABOVE","H7PNSVNN5827","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","04939",
"FA868221C0004",,"P00012","16","DCA Definitive Contract","$17,551,020.00","Mar 16, 2022","Feb 27, 2020","5700","DEPT OF THE AIR FORCE","FA8682  AFLCMC EBJK","P","1425","GUIDED MISSILE SYSTEMS, COMPLETE","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","ORLANDO","FL","328198907","NONE","NONE OF THE ABOVE","H7PNSVNN5827","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","04939",
"FA880718C0009",,"P00093","9","DCA Definitive Contract","$10,683,111.88","Mar 29, 2022","Mar 13, 2018","5700","DEPT OF THE AIR FORCE","FA8807 MIL COMM AND PNT SSC/CGK","P","1555","SPACE VEHICLES","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","LITTLETON","CO","801258504","NONE","NONE OF THE ABOVE","FYHNA5WC8XD7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","04236",
"FA881018C0005",,"P00065","5","DCA Definitive Contract","$92,981,293.00","Jan 26, 2022","May 24, 2018","5700","DEPT OF THE AIR FORCE","FA8810  SPACE SENSING SSC/SNK","S","AC24","NATIONAL DEFENSE R&D SERVICES; ATOMIC ENERGY DEFENSE ACTIVITIES; R&D ADMINISTRATIVE EXPENSES","541715","RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)","SUNNYVALE","CA","940891212","NONE","NONE OF THE ABOVE","CQWLW9XRQTH5","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","06887",
"H9225422F2564","H9225417D0001","0","0","DO Delivery Order","$12,035,000.00","Feb 9, 2022","Oct 27, 2021","97ZS","U.S. SPECIAL OPERATIONS COMMAND (USSOCOM)","SPECIAL OPERATIONS FORCES SPT ACTY","S","R706","SUPPORT- MANAGEMENT: LOGISTICS SUPPORT","561990","ALL OTHER SUPPORT SERVICES","LEXINGTON","KY","405169721","NONE","NONE OF THE ABOVE","JKVWEPKJRR65","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","622B7",
"H9225422F2621","H9225417D0001","0","0","DO Delivery Order","$17,663,804.52","Jun 29, 2022","Apr 29, 2022","97ZS","U.S. SPECIAL OPERATIONS COMMAND (USSOCOM)","SPECIAL OPERATIONS FORCES SPT ACTY","S","R706","SUPPORT- MANAGEMENT: LOGISTICS SUPPORT","561990","ALL OTHER SUPPORT SERVICES","LEXINGTON","KY","405169721","NONE","NONE OF THE ABOVE","JKVWEPKJRR65","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","622B7",
"HQ014717C0032",,"P00050","0","DCA Definitive Contract","$74,085,613.96","Apr 8, 2022",,"97JC","MISSILE DEFENSE AGENCY (MDA)","MISSILE DEFENSE AGENCY (MDA)","P","1410","GUIDED MISSILES","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","GRAND PRAIRIE","TX","750512704",,,"XFJMYSYFJEK4","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","64059",
"HQ085121C0002",,"P00023","0","DCA Definitive Contract","$16,878,259.86","Jan 31, 2022","Jan 28, 2019","97JC","MISSILE DEFENSE AGENCY (MDA)","MISSILE DEFENSE AGENCY (MDA)","S","AC24","NATIONAL DEFENSE R&D SERVICES; ATOMIC ENERGY DEFENSE ACTIVITIES; R&D ADMINISTRATIVE EXPENSES","541715","RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)","MOORESTOWN","NJ","080573054","NONE","NONE OF THE ABOVE","CWM4UN76ZQW8","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","02769",
"HQ085322F0001","HQ085320D0001","P00001","0","DO Delivery Order","$10,093,748.00","Jun 30, 2022","Mar 11, 2020","97JC","MISSILE DEFENSE AGENCY (MDA)","MISSILE DEFENSE AGENCY (MDA)","S","J014","MAINT/REPAIR/REBUILD OF EQUIPMENT- GUIDED MISSILES","541614","PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES","GRAND PRAIRIE","TX","750512704","NONE","NONE OF THE ABOVE","XFJMYSYFJEK4","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","64059",
"HQ086222F0007","HQ014718D0011","0","0","DO Delivery Order","$14,200,000.00","Aug 29, 2022","Jul 12, 2018","97JC","MISSILE DEFENSE AGENCY (MDA)","MISSILE DEFENSE AGENCY (MDA)","P","5840","RADAR EQUIPMENT, EXCEPT AIRBORNE","334511","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING","MOORESTOWN","NJ","080573054","NONE","NONE OF THE ABOVE","CWM4UN76ZQW8","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","02769",
"N0001917C0001",,"P00078","16","DCA Definitive Contract","$132,058,850.08","May 25, 2022",,"1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619",,,"G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001917C0001",,"P00087","16","DCA Definitive Contract","$245,752,908.72","Oct 20, 2022",,"1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619",,,"G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001918C1066",,"P00024","0","DCA Definitive Contract","$30,561,485.00","Sep 29, 2022","Oct 9, 2017","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","AC64","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT)","334511","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING","OWEGO","NY","138273900","NONE","NONE OF THE ABOVE","HJP4JZG1FUL9","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","03640",
"N0001919C0010",,"P00067","0","DCA Definitive Contract","$219,997,532.14","May 26, 2022","Nov 7, 2018","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001919C0010",,"P00079","0","DCA Definitive Contract","$59,595,190.00","Nov 17, 2022","Nov 7, 2018","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","JSQTW5L2SSM1","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001919C0074",,"P00012","0","DCA Definitive Contract","$13,602,004.00","Mar 30, 2022","Mar 28, 2019","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001919C0074",,"P00016","0","DCA Definitive Contract","$14,258,492.00","Jun 8, 2022","Mar 28, 2019","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001919F2474","N0001914G0020","P00032","0","DO Delivery Order","$29,575,357.95","May 4, 2022","Dec 27, 2018","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","AC15","NATIONAL DEFENSE R&D SVCS; DEPARTMENT OF DEFENSE - MILITARY; R&D FACILITIES & MAJ EQUIP","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001919F2474","N0001914G0020","P00036","0","DO Delivery Order","$18,098,949.99","Aug 30, 2022","Dec 27, 2018","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","AC15","NATIONAL DEFENSE R&D SVCS; DEPARTMENT OF DEFENSE - MILITARY; R&D FACILITIES & MAJ EQUIP","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001920C0009",,"P00011","0","DCA Definitive Contract","$354,620,350.00","May 19, 2022","Feb 13, 2019","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","S","SERVICE CONTRACT INVENTORY (FAR 4.17)","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001920F0377","N0001919G0008","P00002","0","DO Delivery Order","$11,203,168.00","Sep 26, 2022","Feb 27, 2018","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001921C0020",,"P00033","0","DCA Definitive Contract","$569,470,752.00","Feb 18, 2022","Sep 30, 2019","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001921C0040",,"P00004","0","DCA Definitive Contract","$16,645,723.00","Mar 23, 2022","Mar 16, 2020","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","AC13","NATIONAL DEFENSE R&D SERVICES; DEPARTMENT OF DEFENSE - MILITARY; EXPERIMENTAL DEVELOPMENT","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001921F0398","N0001919G0008","P00003","0","DO Delivery Order","$274,421,152.50","May 5, 2022","Sep 2, 2021","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001921F0398","N0001919G0008","P00005","0","DO Delivery Order","$35,834,613.00","Sep 30, 2022","Sep 2, 2021","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001922C0046",,"0","0","DCA Definitive Contract","$31,405,066.50","Apr 29, 2022","Jun 14, 2021","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","AC15","NATIONAL DEFENSE R&D SVCS; DEPARTMENT OF DEFENSE - MILITARY; R&D FACILITIES & MAJ EQUIP","334511","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001922F0001","N0001919G0008","0","0","DO Delivery Order","$43,643,049.00","May 12, 2022","May 3, 2022","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","K016","MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001922F2233","N0001919G0029","0","0","DO Delivery Order","$11,431,029.00","May 19, 2022","Mar 23, 2022","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1520","AIRCRAFT, ROTARY WING","336413","OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING","OWEGO","NY","138273900","NONE","NONE OF THE ABOVE","HJP4JZG1FUL9","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","03640",
"N0001922F2291","N0001921G0017","P00002","0","DO Delivery Order","$43,420,087.00","Dec 23, 2022","Jun 7, 2022","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1520","AIRCRAFT, ROTARY WING","336411","AIRCRAFT MANUFACTURING","OWEGO","NY","138273900","NONE","NONE OF THE ABOVE","HJP4JZG1FUL9","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","03640",
"N0001922F2312","N0001919G0029","0","0","DO Delivery Order","$27,378,339.00","Apr 8, 2022","Nov 21, 2019","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1520","AIRCRAFT, ROTARY WING","336413","OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING","OWEGO","NY","138273900","NONE","NONE OF THE ABOVE","HJP4JZG1FUL9","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","03640",
"N0001922F2314","N0001919D0013","0","0","DO Delivery Order","$22,934,610.00","Mar 30, 2022","Feb 23, 2022","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","5845","UNDERWATER SOUND EQUIPMENT","334511","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING","MANASSAS","VA","201104166","NONE","NONE OF THE ABOVE","NMHFLDYJJ4C5","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","52088",
"N0001922F2423","N0001922D0004","0","0","DO Delivery Order","$73,776,973.88","Sep 29, 2022","May 3, 2022","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","NONE","NONE OF THE ABOVE","G4KDGE4JFFK7","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0001923C0003",,"0","0","DCA Definitive Contract","$1,051,400,000.00","Dec 23, 2022","Nov 14, 2022","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","P","1510","AIRCRAFT, FIXED WING","336411","AIRCRAFT MANUFACTURING","FORT WORTH","TX","761083619","S","SERVICE CONTRACT INVENTORY (FAR 4.17)","G4KDGE4JFFK7","JSQTW5L2SSM1","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","81755",
"N0002413C5116",,"P00146","0","DCA Definitive Contract","$21,879,245.20","Jun 28, 2022",,"1700","DEPT OF THE NAVY","NAVSEA HQ","P","5840","RADAR EQUIPMENT, EXCEPT AIRBORNE","334511","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING","MOORESTOWN","NJ","080573054",,,"CWM4UN76ZQW8","ZFN2JJXBLZT3","LOCKHEED MARTIN CORPORATION","LOCKHEED MARTIN CORPORATION","02769",
